n_offset_hours,model,best_epoch,best_val_macro_auroc,train_examples,val_examples,test_examples,train_patients,val_patients,test_patients,split,macro_auroc,macro_auprc,micro_auroc,micro_auprc,pneumonia_auroc,pneumonia_auprc,pneumonia_prevalence,consolidation_auroc,consolidation_auprc,consolidation_prevalence,lung_opacity_auroc,lung_opacity_auprc,lung_opacity_prevalence,pneumothorax_auroc,pneumothorax_auprc,pneumothorax_prevalence,pleural_effusion_auroc,pleural_effusion_auprc,pleural_effusion_prevalence,pulmonary_edema_auroc,pulmonary_edema_auprc,pulmonary_edema_prevalence
2,latest_mlp,17,0.6129902573345088,13411,2903,2918,8433,1811,1805,test,0.6041861607043947,0.6315180498461278,0.6735731391845444,0.7017560742275208,0.5978982386267154,0.5091979909002827,0.4131326949384405,0.6739937106918239,0.7078723235187305,0.5571030640668524,0.5432704936251036,0.963451630899699,0.9572727272727273,0.5542117647058824,0.1830692273590679,0.15,0.6304059195008749,0.7547426089822658,0.6603527106466361,0.6253368370759674,0.6707745174167211,0.5736981465136805
4,single_mlp,4,0.5804641759499672,12011,2607,2571,6451,1405,1382,val,0.5804641759499672,0.6371137790636513,0.601819128544467,0.6552200035643694,0.541243265361795,0.4705593267907872,0.4307178631051753,0.6101568334578044,0.7721795996893654,0.7057142857142857,0.5360484999222759,0.9695309788525193,0.9633123689727463,0.5582892538975501,0.18436342150985666,0.15122873345935728,0.6464057295951892,0.7605398597196003,0.6396574440052701,0.5906414734651889,0.6655094878197795,0.5860621326616289
4,single_mlp,4,0.5804641759499672,12011,2607,2571,6451,1405,1382,test,0.5992855498080095,0.6521895568703663,0.6203027498880818,0.6734003727562099,0.6008996851102114,0.5486664946146751,0.4481132075471698,0.6287878787878788,0.8020216055412064,0.6971830985915493,0.5652163780848733,0.9591795307835629,0.9510416666666667,0.5541250546420525,0.15738261978391688,0.138,0.6343425300711423,0.7584429180067834,0.6488801054018445,0.6123417721518988,0.6874441724920535,0.5842105263157895
4,sequence_attention,7,0.606793629931495,10224,2212,2199,6451,1405,1382,val,0.606793629931495,0.650790840149184,0.6532026532828631,0.679479919332753,0.5737567310738043,0.5015598852336082,0.4339250493096647,0.6385767790262172,0.7858665982217867,0.6962457337883959,0.5638486027591085,0.9713817335180277,0.9589552238805971,0.5992911718678081,0.21018099297120324,0.1565600882028666,0.6558108353059091,0.7646004664779311,0.6373626373626373,0.6094776595561228,0.6711553644725471,0.5774358974358974
4,sequence_attention,7,0.606793629931495,10224,2212,2199,6451,1405,1382,test,0.6113613874987981,0.6598212399034992,0.6560871990254487,0.6909947725470045,0.6275771047513198,0.5718816008684142,0.43622920517560076,0.6352114826691098,0.802488080957257,0.7051792828685259,0.6068845177664975,0.9661380398094785,0.9516908212560387,0.5334999561518898,0.17062944686506146,0.14823529411764705,0.642829649253672,0.7683501913453024,0.6513975155279503,0.6221656144002994,0.679440079575482,0.5791139240506329
4,latest_mlp,9,0.5816787694561352,10224,2212,2199,6451,1405,1382,val,0.5816787694561352,0.6460321223114418,0.6427238711916943,0.6825079947304736,0.547188786822933,0.4974491015817029,0.4339250493096647,0.613075567305574,0.7771412156205586,0.6962457337883959,0.49046889124710136,0.9588036383438057,0.9589552238805971,0.5667909417288042,0.2020857462016748,0.1565600882028666,0.6579340200029855,0.7662937138197212,0.6373626373626373,0.6146144096294125,0.6744193183011874,0.5774358974358974
4,latest_mlp,9,0.5816787694561352,10224,2212,2199,6451,1405,1382,test,0.6175677211356524,0.6625877194561411,0.6577438251135634,0.7065185628213403,0.6148513475965546,0.5622561337519449,0.43622920517560076,0.6323866239120477,0.8080050387934611,0.7051792828685259,0.6353426395939086,0.9703179585924171,0.9516908212560387,0.5624123037797071,0.1830901498412829,0.14823529411764705,0.6429384860012052,0.7659596149097566,0.6513975155279503,0.617474925930491,0.6858974208479843,0.5791139240506329
6,single_mlp,7,0.599221741221629,11099,2411,2390,5875,1272,1273,val,0.599221741221629,0.6587655820181401,0.6226652900108287,0.6750971947003588,0.5621146647583397,0.5236208246681181,0.4584103512014787,0.6648274369793358,0.8440922167442226,0.7476038338658147,0.5531535957747343,0.9670884436170487,0.9575418994413408,0.5657215091404123,0.1730568559846291,0.14895729890764647,0.6465860576763348,0.7654248169642462,0.6510989010989011,0.6029271830006169,0.6793103341305746,0.5839285714285715
6,single_mlp,7,0.599221741221629,11099,2411,2390,5875,1272,1273,test,0.5972423965132941,0.6577559155587344,0.6405274932473382,0.6928093657039378,0.6018585209003215,0.5356566639637725,0.44563279857397503,0.5834314495028781,0.7881705217523053,0.7153284671532847,0.5877376794722546,0.9632904460501671,0.9502212389380531,0.5268910538771139,0.16791992328410982,0.14124872057318322,0.6433269846468076,0.7793395323229353,0.6701173222912353,0.6402086906803888,0.7121584059791162,0.5910780669144982
6,sequence_attention,33,0.601575605247591,9415,2043,2035,5875,1272,1273,val,0.601575605247591,0.6647217626927472,0.6908152109979352,0.6959291846289299,0.5631306549502924,0.5254562011182264,0.46021505376344085,0.7014055786177263,0.8679885040905104,0.7425373134328358,0.505982905982906,0.9577699065394458,0.952063914780293,0.564312915248744,0.19296368644251782,0.15777262180974477,0.6281905269383239,0.7511517742430593,0.6445536445536445,0.6464310497475534,0.693000503722724,0.5725108225108225
6,sequence_attention,33,0.601575605247591,9415,2043,2035,5875,1272,1273,test,0.5936490042514838,0.6521610115619431,0.6951335746832282,0.7100172147040427,0.5911239591287589,0.5237372317450448,0.4355179704016913,0.5922228060956386,0.7851807638658574,0.7238493723849372,0.5991847826086958,0.9670290569089453,0.9509043927648578,0.5103723404255318,0.16025932074749658,0.15366146458583432,0.6317969793853788,0.7721733007711538,0.6736842105263158,0.6371931578648993,0.704586395333161,0.5850111856823266
6,latest_mlp,8,0.5874806869305819,9415,2043,2035,5875,1272,1273,val,0.5874806869305819,0.6620122898231935,0.638058729753082,0.6849119499485895,0.5611293145176304,0.5436746095421983,0.46021505376344085,0.6526108804894035,0.8367404006344064,0.7425373134328358,0.4589355089355089,0.9495004805609051,0.952063914780293,0.5862755226057366,0.20416563175668817,0.15777262180974477,0.6489746982942868,0.7626493408579416,0.6445536445536445,0.616958196740925,0.6753432755870215,0.5725108225108225
6,latest_mlp,8,0.5874806869305819,9415,2043,2035,5875,1272,1273,test,0.5910297470968857,0.6578321543089091,0.6470796662713523,0.7011750221220223,0.5981509763281335,0.5303746034999229,0.4355179704016913,0.5726484498160798,0.7886912217304667,0.7238493723849372,0.5720466247139588,0.9616367929639034,0.9509043927648578,0.5123947251773049,0.16830558658019112,0.15366146458583432,0.6468359300439015,0.7862385111819433,0.6736842105263158,0.6441017765019352,0.7117462098970271,0.5850111856823266
8,single_mlp,14,0.6128418025675986,10865,2342,2335,5720,1235,1242,val,0.6128418025675986,0.6744191049460119,0.671224358121993,0.7189939373338011,0.5957718907178784,0.569913031884421,0.4576271186440678,0.6684084084084084,0.848133957214848,0.7525083612040134,0.5833042263360111,0.9721600848194634,0.958968347010551,0.5480493209555306,0.17949307347817522,0.14475025484199797,0.6473652118100128,0.7657990864395758,0.6588072122052705,0.6341517571777497,0.7110153958395871,0.5958595859585959
8,single_mlp,14,0.6128418025675986,10865,2342,2335,5720,1235,1242,test,0.5837761599500567,0.6547299746809222,0.6647213907421086,0.7198726802883612,0.5570246755099129,0.506097722425263,0.4632768361581921,0.6206028464017186,0.8229753211571882,0.7205882352941176,0.5564351824902498,0.9645605386307117,0.9533560864618885,0.5133364733793874,0.1587810608618321,0.13891726251276812,0.641062070754042,0.7783150536276559,0.6750700280112045,0.6141957111650302,0.6976501513828826,0.5977121067683508
8,sequence_attention,15,0.6154357651436267,9195,1975,2001,5720,1235,1242,val,0.6154357651436267,0.6667268620142903,0.6531002268333559,0.6642337894753328,0.6028767979987492,0.5765247380607241,0.4581497797356828,0.6952724358974358,0.8487884382384192,0.7470817120622568,0.5730552659019812,0.9639312287324263,0.9513888888888888,0.5543459365493264,0.17671900269381596,0.15513126491646778,0.6337533420127035,0.7460159614284629,0.6480865224625624,0.633310812501564,0.6883818029318933,0.5741150442477876
8,sequence_attention,15,0.6154357651436267,9195,1975,2001,5720,1235,1242,test,0.5940684144511525,0.6571733610285129,0.6594556933130273,0.6878546687753211,0.5797513530472979,0.5263096822040205,0.4613686534216336,0.5957142857142856,0.799892799814022,0.7322175732217573,0.6006755414265844,0.9692715404409804,0.9535809018567639,0.5116667773571539,0.16109312703160383,0.1494661921708185,0.6476254651821676,0.7838590077456582,0.6810766721044046,0.6289770639794259,0.7026140089347925,0.588500563697858
8,latest_mlp,11,0.608828433986092,9195,1975,2001,5720,1235,1242,val,0.608828433986092,0.6710747582522689,0.6462037576460622,0.694796634711709,0.6023393527204502,0.5662804338435876,0.4581497797356828,0.6896634615384615,0.8535738272492714,0.7470817120622568,0.5361835245046924,0.957954234732006,0.9513888888888888,0.5441003911342894,0.18628133874487468,0.15513126491646778,0.6506310751797327,0.7665620798849848,0.6480865224625624,0.630052798838926,0.6957966350588887,0.5741150442477876
8,latest_mlp,11,0.608828433986092,9195,1975,2001,5720,1235,1242,test,0.5910279653276321,0.6601688375291975,0.6496768860451567,0.7095944765585298,0.5615930661228332,0.5118614769969569,0.4613686534216336,0.5873660714285714,0.812776162948067,0.7322175732217573,0.6087025630836479,0.9689106902423569,0.9535809018567639,0.5170795421841448,0.17607402438815667,0.1494661921708185,0.6490206288190881,0.7940595428457722,0.6810766721044046,0.6224059203275074,0.6973311277538754,0.588500563697858
10,single_mlp,15,0.602616851692713,10822,2356,2375,5674,1240,1259,val,0.602616851692713,0.6726399267262374,0.6720089931094178,0.7168441491961983,0.6018838463429093,0.5565322522110033,0.4564393939393939,0.657891909315569,0.8300705298729392,0.7346278317152104,0.5168370824812543,0.9618449747291784,0.9576968272620446,0.5736900494965012,0.21084324414538497,0.15539858728557013,0.6568067360034404,0.793882852525107,0.6809256661991585,0.6085914865166036,0.6826657068738119,0.5962790697674418
10,single_mlp,15,0.602616851692713,10822,2356,2375,5674,1240,1259,test,0.5918482121451315,0.6557643316156306,0.6695908446325544,0.7175875599195229,0.5507679427218661,0.5359477054020162,0.476280834914611,0.6228382838283828,0.8090812461202346,0.7292418772563177,0.5984594085071286,0.9676022927588792,0.952819332566168,0.5271755609460278,0.14769036924139675,0.13478691774033696,0.618869157226569,0.7727225110880107,0.687239944521498,0.6329789196408149,0.7015418650832466,0.591123701605288
10,sequence_attention,8,0.5997695480414722,9162,1999,2050,5674,1240,1259,val,0.5997695480414722,0.6720613690554039,0.6665258842906427,0.708473082497237,0.5997442958300551,0.5474753320499555,0.45253863134657835,0.6234586466165414,0.7952848719520996,0.7307692307692307,0.5005995451726277,0.9572657917923408,0.9517906336088154,0.584560065160816,0.24459192967283488,0.1649122807017544,0.65104860134396,0.7856152941434871,0.6721991701244814,0.6392061341248333,0.7021349947217055,0.5773195876288659
10,sequence_attention,8,0.5997695480414722,9162,1999,2050,5674,1240,1259,test,0.5917630544944631,0.6593700963862973,0.6687878952730437,0.7122711055096363,0.5641025641025641,0.5407651120523409,0.47651006711409394,0.618736570691878,0.7942647190342942,0.7336065573770492,0.5575258847164272,0.9628362285312381,0.952317880794702,0.5409292381498669,0.1637946749417964,0.14399092970521543,0.628334499564198,0.7848911449820246,0.6951612903225807,0.640949569741845,0.7096686987760892,0.5805739514348786
10,latest_mlp,7,0.6077273985216366,9162,1999,2050,5674,1240,1259,val,0.6077273985216366,0.6734104956385442,0.6305359982684843,0.6902845279977641,0.6085267505900867,0.553833989098438,0.45253863134657835,0.6715789473684212,0.8356488747157818,0.7307692307692307,0.5267727930535455,0.9509437829307859,0.9517906336088154,0.566531577169875,0.21910115585701523,0.1649122807017544,0.648155961869042,0.7848167956325259,0.6721991701244814,0.6247983610788489,0.6961183755967183,0.5773195876288659
10,latest_mlp,7,0.6077273985216366,9162,1999,2050,5674,1240,1259,test,0.5826423976795131,0.6550526245847662,0.6243331750757494,0.6883853133936346,0.546145820793708,0.5187204408490911,0.47651006711409394,0.6220025784271594,0.8170365187215964,0.7336065573770492,0.5440233348786895,0.9612779255017058,0.952317880794702,0.5246128174375554,0.15971651715031404,0.14399092970521543,0.6281012533912766,0.7845395534576247,0.6951612903225807,0.6309685811486891,0.6890247918282649,0.5805739514348786
12,single_mlp,4,0.6068165087118841,11027,2397,2439,5721,1229,1276,val,0.6068165087118841,0.685913145713199,0.6154829933939838,0.6910013694567583,0.604748208223312,0.5774794904774742,0.4772277227722772,0.6826136363636363,0.8460377033598063,0.7333333333333333,0.5513123128412896,0.960157012751209,0.958628841607565,0.5496792287467134,0.22174217679643465,0.15703275529865124,0.6365590192120805,0.7964572909632486,0.699524133242692,0.615986646884273,0.7136051999310208,0.6160877513711152
12,single_mlp,4,0.6068165087118841,11027,2397,2439,5721,1229,1276,test,0.5843209473539924,0.6670535280219335,0.6168415161207429,0.6828604721961204,0.5783742645552205,0.5583522044029864,0.48565965583174,0.5798420221169036,0.8211526376848636,0.7377622377622378,0.5324287609780753,0.9619945410049038,0.9563719862227325,0.559299096215402,0.16285094095454156,0.13492822966507176,0.6242107492107491,0.7913259175382374,0.7034068136272545,0.6317707910476036,0.7066449265460683,0.5913200723327305
12,sequence_attention,5,0.6062221031958711,9402,2045,2123,5721,1229,1276,val,0.6062221031958711,0.6835575403157846,0.6296660828589896,0.6867797225507192,0.6115942028985507,0.5904391631949066,0.47368421052631576,0.6544916879795396,0.8090082439094848,0.7301587301587301,0.5592270444763271,0.9686344867909362,0.9561042524005487,0.5464380042693295,0.23353463856170747,0.1653631284916201,0.6361590374783685,0.7989823193538026,0.6937299035369775,0.629422642073111,0.7007463900838704,0.5904017857142857
12,sequence_attention,5,0.6062221031958711,9402,2045,2123,5721,1229,1276,test,0.5971152538930328,0.6711713678395395,0.632659093087911,0.6822828804488634,0.5869502612416176,0.5776014638310736,0.4943310657596372,0.6286415711947626,0.8223779983265462,0.7430830039525692,0.5398550724637681,0.9637738628969317,0.9570871261378413,0.56607421875,0.17452790785712738,0.13793103448275862,0.6305114739125471,0.7941680854512474,0.7081413210445469,0.6306589257955014,0.6945788886743101,0.5808823529411765
12,latest_mlp,10,0.5917973794687267,9402,2045,2123,5721,1229,1276,val,0.5917973794687267,0.6768430039324227,0.650220804403578,0.7157333800342711,0.5790485192186515,0.5714530529376906,0.47368421052631576,0.6502557544757033,0.811953828323217,0.7301587301587301,0.49224354375896706,0.9550053903051213,0.9561042524005487,0.5539907377256774,0.21781239716122702,0.1653631284916201,0.6482954839219837,0.8068157109626768,0.6937299035369775,0.6269502377113777,0.6980176439046035,0.5904017857142857
12,latest_mlp,10,0.5917973794687267,9402,2045,2123,5721,1229,1276,test,0.5847307414927584,0.6652754127921091,0.6476027226536285,0.7076039913096364,0.5786810383840046,0.5524467766268719,0.4943310657596372,0.6113747954173486,0.8329557806453498,0.7430830039525692,0.5179718379446641,0.9601302012244777,0.9570871261378413,0.532587890625,0.15558849243256417,0.13793103448275862,0.6333143052859915,0.798850298494729,0.7081413210445469,0.6344545812995419,0.6916809273286618,0.5808823529411765
